transaction_id,user_id,date,transaction_type,category,amount,payment_mode,location,notes,year,month,month_name
T06810,U078,2022-02-16,Expense,Rent,377,Bank Transfer,Delhi,Course fee,2022,2,February
T13860,U069,2021-10-27,Income,Bonus,58313,UPI,Hyderabad,Paid electricity bill,2021,10,October
T07761,U192,2020-07-07,Expense,Food,273,Card,Delhi,Course fee,2020,7,July
T12063,U073,2019-05-25,Expense,Others,1653,UPI,Pune,N/A,2019,5,May
T02439,U019,2021-08-24,Expense,Food,857,UPI,Chennai,Course fee via app,2021,8,August
T02007,U115,2020-05-22,Income,Other Income,29290,Bank Transfer,Bangalore,Grocery shopping,2020,5,May
T05071,U084,2021-01-09,Expense,Rent,345,Card,Pune,N/A,2021,1,January
T01812,U040,2022-09-09,Expense,Others,28,UPI,Kolkata,Course fee cash,2022,9,September
T01648,U037,2022-05-20,Income,Other Income,49573,Card,Jaipur,SkuLqviHCNzk,2022,5,May
T01977,U092,2020-01-04,Expense,Utilities,757,Bank Transfer,Jaipur,Uber to office,2020,1,January
T08590,U124,2019-07-14,Expense,Travel,1048,UPI,Bangalore,Netflix subscription late,2019,7,July
T03338,U177,2020-06-26,Expense,Others,77,Card,Pune,Monthly rent,2020,6,June
T06310,U062,2022-11-29,Expense,Rent,1019,Card,Pune,Grocery shopping,2022,11,November
T02313,U033,2022-01-02,Expense,Others,638,UPI,Pune,N/A,2022,1,January
T13765,U076,2020-03-05,Expense,Food,90,Cash,Bangalore,Grocery shopping,2020,3,March
T03443,U124,2021-08-08,Expense,Utilities,585,Bank Transfer,Kolkata,Gift,2021,8,August
T04818,U059,2021-11-25,Expense,Food,254,UPI,Ahmedabad,Netflix subscription,2021,11,November
T06853,U100,2021-03-22,Income,Other Income,45793,Bank Transfer,Delhi,Paid electricity bill,2021,3,March
T13381,U136,2021-10-30,Income,Bonus,59769,Cash,Hyderabad,Paid electricity bill,2021,10,October
T04268,U132,2019-03-21,Income,Salary,58278,UPI,Jaipur,Grocery shopping,2019,3,March
T03399,U156,2020-09-04,Expense,Entertainment,625,Cash,Kolkata,Netflix subscription,2020,9,September
T04836,U071,2022-12-21,Expense,Travel,828,Bank Transfer,Pune,Dinner at resto,2022,12,December
T04826,U020,2021-09-16,Expense,Utilities,27,Bank Transfer,Hyderabad,Salary,2021,9,September
T07603,U065,2021-07-19,Income,Bonus,62861,Bank Transfer,Kolkata,Netflix subscription,2021,7,July
T11445,U037,2022-02-16,Expense,Rent,980,Unknown,Ahmedabad,Grocery shopping,2022,2,February
T06142,U119,2022-10-19,Expense,Utilities,908,UPI,Jaipur,N/A,2022,10,October
T09512,U054,2020-05-22,Expense,Food,183,UPI,Delhi,Grocery shopping,2020,5,May
T01955,U082,2019-09-25,Expense,Travel,345,UPI,Pune,Uber to office,2019,9,September
T06058,U063,2019-09-27,Expense,Others,176,UPI,Ahmedabad,Gift,2019,9,September
T08892,U076,2021-10-25,Income,Other Income,55304,Unknown,Ahmedabad,Netflix subscription,2021,10,October
T14342,U103,2021-05-19,Expense,Food,607,Card,Lucknow,Course fee,2021,5,May
T05191,U075,2021-01-23,Expense,Rent,169,Cash,Pune,Doctor visit,2021,1,January
T12866,U162,2021-09-21,Expense,Food,1774,Card,Kolkata,Doctor visit,2021,9,September
T09791,U175,2019-11-06,Expense,Rent,419,Cash,Chennai,N/A,2019,11,November
T07905,U111,2021-07-21,Income,Other Income,50149,UPI,Jaipur,N/A,2021,7,July
T00427,U165,2019-05-30,Expense,Utilities,1297,Bank Transfer,Kolkata,Doctor visit,2019,5,May
T01704,U163,2019-12-19,Expense,Travel,102,Bank Transfer,Ahmedabad,Monthly rent,2019,12,December
T07759,U132,2022-10-30,Expense,Food,644,Card,Pune,Gift,2022,10,October
T12193,U131,2019-03-16,Expense,Rent,239,UPI,Ahmedabad,Gift,2019,3,March
T01327,U042,2022-04-08,Expense,Food,448,UPI,Delhi,Salary,2022,4,April
T00464,U057,2022-02-05,Expense,Savings,812,Bank Transfer,Bangalore,Course fee,2022,2,February
T07080,U131,2021-04-30,Income,Salary,57779,Bank Transfer,Chennai,Salary cash,2021,4,April
T02312,U173,2022-12-17,Expense,Entertainment,409,UPI,Pune,N/A,2022,12,December
T09743,U111,2019-01-01,Expense,Utilities,80,Bank Transfer,Hyderabad,Dinner at resto,2019,1,January
T11004,U056,2019-07-19,Expense,Travel,381,Bank Transfer,Kolkata,Paid electricity bill,2019,7,July
T11516,U063,2019-01-28,Income,Bonus,85851,Card,Mumbai,N/A,2019,1,January
T05457,U149,2020-01-17,Expense,Food,108,Bank Transfer,Unknown,Doctor visit via app,2020,1,January
T07508,U010,2020-12-23,Income,Bonus,64307,Card,Chennai,Grocery shopping,2020,12,December
T09035,U163,2020-01-17,Expense,Rent,3535,Card,Delhi,N/A,2020,1,January
T07966,U026,2022-04-25,Income,Salary,39873,Bank Transfer,Ahmedabad,Monthly rent late,2022,4,April
T05405,U189,2020-10-07,Expense,Food,175,Card,Delhi,Course fee,2020,10,October
T02086,U080,2021-03-09,Expense,Food,58,Cash,Mumbai,Gift,2021,3,March
T13436,U088,2022-01-30,Expense,Rent,124,Bank Transfer,Unknown,Course fee,2022,1,January
T09949,U018,2020-09-11,Expense,Rent,118,Card,Bangalore,yqDkCOITtcbUH,2020,9,September
T05491,U042,2020-09-01,Expense,Entertainment,169,Cash,Jaipur,Monthly rent via app,2020,9,September
T02121,U057,2020-09-12,Expense,Utilities,97,Cash,Mumbai,Course fee,2020,9,September
T06516,U030,2019-08-19,Expense,Food,799,Bank Transfer,Hyderabad,Netflix subscription,2019,8,August
T11239,U056,2021-04-02,Expense,Entertainment,1443,Cash,Mumbai,Doctor visit,2021,4,April
T08591,U004,2019-12-25,Expense,Entertainment,274,Cash,Jaipur,Grocery shopping,2019,12,December
T09320,U170,2020-11-17,Expense,Entertainment,310,Card,Mumbai,N/A,2020,11,November
T10948,U054,2021-02-08,Income,Other Income,76927,Cash,Hyderabad,Monthly rent,2021,2,February
T12316,U183,2020-02-28,Expense,Entertainment,165,Bank Transfer,Chennai,Salary,2020,2,February
T00136,U171,2021-02-13,Expense,Travel,115,Card,Kolkata,Salary,2021,2,February
T12453,U156,2021-06-12,Expense,Rent,253,Bank Transfer,Mumbai,Netflix subscription,2021,6,June
T05349,U059,2020-02-05,Expense,Utilities,763,Cash,Chennai,Grocery shopping,2020,2,February
T14730,U098,2019-11-10,Expense,Others,2136,Cash,Mumbai,N/A,2019,11,November
T11760,U157,2020-07-01,Expense,Savings,1667,Bank Transfer,Lucknow,Doctor visit,2020,7,July
T00231,U110,2019-03-26,Income,Bonus,80518,UPI,Delhi,Uber to office,2019,3,March
T08172,U014,2021-12-09,Expense,Savings,311,Card,Mumbai,Doctor visit via app,2021,12,December
T10854,U005,2021-12-03,Expense,Rent,556,Unknown,Unknown,Dinner at resto,2021,12,December
T01919,U091,2020-01-11,Expense,Utilities,1278,Cash,Delhi,Doctor visit,2020,1,January
T01948,U059,2021-04-15,Expense,Travel,281,Unknown,Pune,Course fee via app,2021,4,April
T14199,U026,2022-11-15,Expense,Rent,106,Card,Pune,Gift,2022,11,November
T02165,U188,2022-03-19,Expense,Entertainment,170,Bank Transfer,Hyderabad,N/A,2022,3,March
T09958,U141,2022-06-29,Expense,Entertainment,172,Card,Chennai,Grocery shopping,2022,6,June
T05397,U020,2019-11-24,Expense,Travel,727,Card,Delhi,Dinner at resto,2019,11,November
T11577,U066,2021-12-02,Expense,Food,315,UPI,Pune,Netflix subscription via app,2021,12,December
T06939,U191,2019-09-17,Expense,Rent,3609,Card,Ahmedabad,Paid electricity bill,2019,9,September
T05102,U153,2021-04-10,Expense,Rent,514,Card,Pune,Doctor visit,2021,4,April
T12196,U175,2021-02-17,Expense,Food,1032,Cash,Hyderabad,Dinner at resto,2021,2,February
T11486,U099,2021-02-23,Expense,Entertainment,98,UPI,Delhi,N/A,2021,2,February
T01941,U073,2021-03-05,Expense,Rent,478,Card,Hyderabad,N/A,2021,3,March
T00158,U056,2021-03-22,Expense,Food,618,UPI,Kolkata,N/A,2021,3,March
T06242,U014,2019-05-13,Expense,Food,370,UPI,Kolkata,Monthly rent,2019,5,May
T00229,U043,2021-02-01,Expense,Education,1596,Cash,Delhi,Gift,2021,2,February
T00962,U097,2019-10-27,Income,Other Income,61788,Unknown,Pune,Netflix subscription,2019,10,October
T01241,U151,2021-05-01,Expense,Utilities,407,Card,Bangalore,Paid electricity bill cash,2021,5,May
T09056,U068,2019-09-21,Expense,Food,1481,Bank Transfer,Chennai,Doctor visit via app,2019,9,September
T09780,U034,2022-08-25,Expense,Savings,230,Bank Transfer,Pune,Course fee cash,2022,8,August
T00980,U174,2021-04-06,Expense,Travel,1164,Cash,Jaipur,Course fee late,2021,4,April
T09090,U183,2020-02-24,Expense,Rent,73,Bank Transfer,Ahmedabad,Course fee,2020,2,February
T03806,U169,2022-09-03,Expense,Travel,415,Cash,Delhi,Course fee,2022,9,September
T04711,U044,2021-09-24,Expense,Rent,280,Cash,Chennai,Course fee,2021,9,September
T00842,U001,2019-05-21,Expense,Rent,190,Cash,Chennai,Netflix subscription,2019,5,May
T04965,U051,2022-11-08,Expense,Food,508,Card,Bangalore,N/A,2022,11,November
T09992,U136,2022-02-16,Expense,Rent,12,Card,Mumbai,Doctor visit cash,2022,2,February
T02191,U059,2020-07-10,Expense,Utilities,769,Cash,Chennai,N/A,2020,7,July
T12413,U144,2021-09-20,Expense,Food,440,UPI,Mumbai,Doctor visit,2021,9,September
T13452,U158,2020-04-13,Expense,Food,336,UPI,Kolkata,Netflix subscription,2020,4,April
T04102,U003,2019-12-24,Expense,Food,993,UPI,Bangalore,Salary,2019,12,December
T05296,U190,2019-03-25,Expense,Utilities,248,Cash,Pune,Grocery shopping via app,2019,3,March
T09171,U156,2021-09-29,Expense,Food,318,Bank Transfer,Lucknow,Monthly rent,2021,9,September
T03616,U086,2022-05-16,Income,Salary,40451,Cash,Mumbai,N/A,2022,5,May
T00505,U083,2021-11-07,Expense,Rent,590,Card,Chennai,N/A,2021,11,November
T04888,U117,2022-02-04,Income,Salary,39864,Cash,Bangalore,N/A,2022,2,February
T07837,U001,2019-10-18,Expense,Travel,433,Card,Chennai,N/A,2019,10,October
T06791,U131,2020-06-25,Expense,Entertainment,943,Card,Mumbai,Paid electricity bill,2020,6,June
T05527,U083,2021-09-25,Expense,Rent,1850,Cash,Delhi,Grocery shopping,2021,9,September
T14539,U127,2022-07-30,Expense,Rent,373,Cash,Mumbai,Grocery shopping via app,2022,7,July
T14470,U164,2020-08-02,Expense,Food,871,Cash,Jaipur,Salary late,2020,8,August
T02061,U189,2022-01-04,Expense,Rent,1645,UPI,Lucknow,Monthly rent via app,2022,1,January
T02966,U089,2022-06-23,Expense,Food,549,Card,Kolkata,Gift,2022,6,June
T06459,U016,2019-07-05,Income,Bonus,55522,Cash,Delhi,Monthly rent,2019,7,July
T13227,U048,2021-11-28,Expense,Education,1352,Card,Bangalore,Gift,2021,11,November
T12493,U144,2021-02-04,Expense,Others,3384,Card,Chennai,Course fee,2021,2,February
T06561,U002,2021-12-27,Expense,Rent,100,UPI,Hyderabad,N/A,2021,12,December
T04115,U009,2021-08-17,Expense,Utilities,131,Bank Transfer,Bangalore,Paid electricity bill,2021,8,August
T05846,U141,2022-06-20,Expense,Travel,662,Bank Transfer,Chennai,Dinner at resto,2022,6,June
T11265,U075,2021-03-09,Expense,Entertainment,114,Bank Transfer,Mumbai,Salary,2021,3,March
T02382,U109,2021-12-08,Expense,Entertainment,575,Bank Transfer,Hyderabad,N/A,2021,12,December
T11086,U161,2020-05-15,Expense,Rent,341,Bank Transfer,Delhi,Doctor visit,2020,5,May
T14095,U037,2019-12-28,Expense,Food,158,UPI,Chennai,Paid electricity bill,2019,12,December
T06380,U089,2019-12-10,Income,Other Income,41840,UPI,Mumbai,N/A,2019,12,December
T12391,U133,2021-08-30,Expense,Food,174,UPI,Pune,Paid electricity bill,2021,8,August
T07327,U122,2022-11-28,Income,Other Income,48139,Cash,Delhi,Course fee,2022,11,November
T14457,U014,2020-07-04,Expense,Entertainment,651,Card,Lucknow,Netflix subscription,2020,7,July
T08225,U171,2019-02-11,Expense,Rent,181,Bank Transfer,Bangalore,Paid electricity bill,2019,2,February
T08882,U127,2020-08-02,Income,Bonus,69413,UPI,Lucknow,Gift,2020,8,August
T00370,U070,2019-03-10,Expense,Travel,1354,UPI,Ahmedabad,N/A,2019,3,March
T14268,U039,2021-02-16,Expense,Food,564,Bank Transfer,Lucknow,Dinner at resto late,2021,2,February
T06450,U041,2019-01-22,Expense,Food,660,Card,Kolkata,Course fee cash,2019,1,January
T08271,U097,2022-06-30,Expense,Rent,626,Card,Delhi,Course fee,2022,6,June
T06585,U068,2020-01-31,Expense,Food,2955,Cash,Hyderabad,Monthly rent,2020,1,January
T10250,U026,2019-04-08,Expense,Food,909,UPI,Jaipur,Netflix subscription,2019,4,April
T12508,U042,2022-05-16,Expense,Food,683,UPI,Ahmedabad,N/A,2022,5,May
T02833,U096,2020-02-25,Expense,Entertainment,57,Cash,Hyderabad,Monthly rent,2020,2,February
T05455,U063,2019-12-11,Expense,Utilities,64,Card,Bangalore,N/A,2019,12,December
T04328,U023,2022-03-02,Expense,Food,927,Cash,Hyderabad,Paid electricity bill,2022,3,March
T02551,U058,2021-02-07,Income,Salary,63203,Card,Ahmedabad,Dinner at resto,2021,2,February
T09453,U128,2019-04-03,Expense,Food,1514,Card,Ahmedabad,Paid electricity bill,2019,4,April
T14805,U141,2020-12-22,Expense,Travel,73,Card,Delhi,N/A,2020,12,December
T09245,U131,2021-06-30,Expense,Food,490,UPI,Mumbai,Monthly rent late,2021,6,June
T01306,U114,2022-01-17,Expense,Rent,1480,Card,Pune,Dinner at resto,2022,1,January
T10797,U168,2019-06-06,Income,Salary,71764,Bank Transfer,Lucknow,N/A,2019,6,June
T06287,U157,2022-06-16,Expense,Food,60,Card,Hyderabad,N/A,2022,6,June
T12957,U183,2022-01-19,Expense,Food,153,UPI,Bangalore,Course fee cash,2022,1,January
T14371,U166,2020-07-22,Expense,Food,23,Card,Hyderabad,Course fee,2020,7,July
T11225,U008,2019-12-11,Expense,Utilities,558,Bank Transfer,Kolkata,Paid electricity bill,2019,12,December
T13598,U165,2022-06-07,Expense,Food,48,Bank Transfer,Hyderabad,Monthly rent late,2022,6,June
T12613,U156,2022-12-10,Expense,Utilities,343,Cash,Bangalore,Dinner at resto,2022,12,December
T05817,U023,2022-10-09,Expense,Rent,1559,Card,Ahmedabad,Netflix subscription,2022,10,October
T11248,U148,2019-09-30,Expense,Education,166,UPI,Pune,Course fee,2019,9,September
T07426,U097,2019-06-18,Expense,Travel,71,UPI,Jaipur,Salary,2019,6,June
T02420,U160,2019-02-26,Expense,Rent,453,Bank Transfer,Mumbai,Uber to office,2019,2,February
T01342,U081,2021-05-21,Expense,Food,945,Bank Transfer,Lucknow,Dinner at resto,2021,5,May
T11831,U033,2019-03-14,Income,Other Income,67201,UPI,Chennai,Gift late,2019,3,March
T08576,U070,2019-08-08,Expense,Others,60,UPI,Jaipur,Dinner at resto,2019,8,August
T11266,U084,2019-02-26,Expense,Food,383,UPI,Chennai,Dinner at resto,2019,2,February
T14223,U037,2021-01-11,Expense,Food,254,Bank Transfer,Lucknow,Doctor visit,2021,1,January
T13993,U152,2019-12-13,Expense,Entertainment,333,Card,Bangalore,N/A,2019,12,December
T12448,U189,2019-04-29,Expense,Rent,604,Bank Transfer,Bangalore,N/A,2019,4,April
T10526,U089,2020-09-07,Expense,Food,231,Cash,Hyderabad,Uber to office,2020,9,September
T02594,U055,2020-01-18,Expense,Rent,2703,UPI,Lucknow,Paid electricity bill,2020,1,January
T06445,U148,2022-10-27,Income,Other Income,45012,Bank Transfer,Lucknow,Grocery shopping,2022,10,October
T09067,U102,2021-08-30,Income,Other Income,65374,UPI,Chennai,Paid electricity bill,2021,8,August
T05909,U117,2022-12-28,Expense,Food,6410,Card,Kolkata,Grocery shopping,2022,12,December
T09683,U052,2020-08-31,Expense,Food,628,Cash,Kolkata,Uber to office via app,2020,8,August
T14502,U132,2022-07-25,Expense,Food,502,Card,Mumbai,Paid electricity bill,2022,7,July
T06765,U112,2022-04-17,Expense,Rent,63,UPI,Delhi,Paid electricity bill cash,2022,4,April
T05991,U105,2020-08-14,Expense,Travel,10,Bank Transfer,Lucknow,Course fee,2020,8,August
T05896,U166,2019-04-28,Expense,Health,101,UPI,Pune,Grocery shopping,2019,4,April
T06060,U134,2020-06-14,Income,Salary,80954,Cash,Mumbai,Course fee via app,2020,6,June
T04330,U084,2021-06-12,Expense,Others,109,Bank Transfer,Ahmedabad,Doctor visit,2021,6,June
T05849,U084,2022-04-29,Expense,Health,156,Cash,Pune,Grocery shopping,2022,4,April
T08389,U108,2019-01-27,Expense,Utilities,1450,UPI,Bangalore,Dinner at resto,2019,1,January
T14813,U045,2022-09-10,Expense,Rent,179,UPI,Mumbai,Salary cash,2022,9,September
T11412,U110,2019-05-06,Income,Other Income,63511,Card,Pune,Gift cash,2019,5,May
T13990,U064,2022-07-19,Expense,Travel,310,Card,Chennai,Doctor visit,2022,7,July
T12720,U030,2020-03-09,Expense,Travel,104,UPI,Kolkata,N/A,2020,3,March
T11211,U154,2022-04-06,Expense,Travel,235,Bank Transfer,Chennai,Uber to office,2022,4,April
T00956,U072,2021-01-25,Expense,Food,167,Cash,Chennai,Grocery shopping,2021,1,January
T04800,U121,2021-02-20,Expense,Entertainment,277,Card,Ahmedabad,Paid electricity bill,2021,2,February
T12638,U115,2019-10-03,Expense,Health,295,UPI,Hyderabad,Uber to office,2019,10,October
T07473,U001,2021-07-31,Expense,Travel,378,Bank Transfer,Ahmedabad,Course fee cash,2021,7,July
T06473,U046,2019-02-05,Expense,Food,284,Cash,Lucknow,Gift,2019,2,February
T12314,U070,2022-11-28,Expense,Rent,127,Bank Transfer,Mumbai,N/A,2022,11,November
T12931,U082,2021-02-07,Expense,Utilities,484,UPI,Chennai,Monthly rent,2021,2,February
T09837,U041,2019-12-15,Expense,Food,345,UPI,Hyderabad,Monthly rent,2019,12,December
T08648,U040,2022-05-31,Expense,Entertainment,6825,UPI,Kolkata,Grocery shopping,2022,5,May
T02943,U158,2022-02-26,Expense,Others,1988,Cash,Delhi,Paid electricity bill,2022,2,February
T00466,U124,2022-02-14,Expense,Food,163,Bank Transfer,Mumbai,Doctor visit,2022,2,February
T11513,U064,2020-02-23,Expense,Utilities,223,Card,Unknown,Dinner at resto,2020,2,February
T11172,U043,2019-03-29,Expense,Food,493,UPI,Ahmedabad,Monthly rent,2019,3,March
T10833,U009,2020-02-14,Income,Salary,70219,Bank Transfer,Jaipur,Grocery shopping,2020,2,February
T10746,U183,2020-06-01,Expense,Savings,671,Card,Kolkata,Grocery shopping,2020,6,June
T01068,U030,2022-06-09,Expense,Rent,166,Cash,Ahmedabad,Paid electricity bill late,2022,6,June
T00908,U121,2022-01-13,Expense,Food,1079,Cash,Chennai,Uber to office,2022,1,January
T07478,U085,2020-09-20,Expense,Food,43,Cash,Mumbai,N/A,2020,9,September
T01679,U124,2020-06-26,Expense,Rent,1618,Bank Transfer,Kolkata,Dinner at resto,2020,6,June
T08199,U052,2022-08-06,Expense,Savings,272,Card,Bangalore,Monthly rent,2022,8,August
T00761,U179,2021-10-15,Expense,Utilities,31,Cash,Ahmedabad,Salary,2021,10,October
T00979,U030,2021-03-06,Expense,Travel,909,Cash,Lucknow,Netflix subscription,2021,3,March
T03315,U070,2020-06-30,Expense,Food,3628,Bank Transfer,Ahmedabad,Salary,2020,6,June
T10914,U022,2022-08-05,Expense,Travel,778,UPI,Delhi,Salary,2022,8,August
T03114,U027,2021-06-29,Expense,Utilities,530,Card,Bangalore,Monthly rent,2021,6,June
T06704,U045,2019-03-28,Expense,Rent,1648,Cash,Kolkata,Grocery shopping,2019,3,March
T10165,U168,2020-10-25,Expense,Food,178,Bank Transfer,Lucknow,Course fee cash,2020,10,October
T10394,U138,2020-12-05,Expense,Rent,381,UPI,Unknown,Salary,2020,12,December
T09329,U080,2022-08-15,Expense,Travel,5191,Bank Transfer,Chennai,Salary via app,2022,8,August
T10313,U131,2022-06-07,Expense,Utilities,24,Cash,Pune,Uber to office cash,2022,6,June
T00168,U184,2022-02-11,Income,Bonus,43658,Bank Transfer,Mumbai,Dinner at resto,2022,2,February
T03418,U054,2020-05-21,Expense,Rent,568,Bank Transfer,Ahmedabad,Netflix subscription,2020,5,May
T01083,U035,2021-01-31,Expense,Food,109,UPI,Kolkata,Paid electricity bill,2021,1,January
T11267,U143,2019-09-17,Expense,Food,958,Bank Transfer,Kolkata,Paid electricity bill via app,2019,9,September
T11196,U161,2021-03-13,Expense,Rent,919,Bank Transfer,Jaipur,Grocery shopping late,2021,3,March
T04846,U076,2021-05-18,Expense,Utilities,1071,Card,Delhi,Netflix subscription,2021,5,May
T10020,U065,2022-11-19,Expense,Food,134,Cash,Bangalore,Dinner at resto via app,2022,11,November
T05645,U106,2019-05-13,Expense,Rent,652,Bank Transfer,Kolkata,Netflix subscription,2019,5,May
T00364,U075,2020-07-04,Income,Others,47826,Card,Kolkata,Course fee,2020,7,July
T03713,U174,2019-07-13,Expense,Travel,908,UPI,Kolkata,Paid electricity bill late,2019,7,July
T14733,U054,2019-06-23,Expense,Utilities,74,UPI,Unknown,Paid electricity bill cash,2019,6,June
T06195,U127,2022-05-01,Expense,Food,270,Unknown,Ahmedabad,Course fee,2022,5,May
T05798,U091,2022-01-15,Expense,Savings,1190,UPI,Lucknow,Netflix subscription,2022,1,January
T14345,U112,2019-03-18,Income,Other Income,48098,UPI,Hyderabad,N/A,2019,3,March
T10093,U185,2019-01-03,Expense,Savings,154,Card,Pune,N/A,2019,1,January
T00372,U159,2021-01-12,Income,Other Income,62778,Cash,Kolkata,Doctor visit cash,2021,1,January
T02644,U061,2022-04-06,Expense,Utilities,427,UPI,Chennai,N/A,2022,4,April
T09227,U093,2021-01-22,Expense,Rent,316,Cash,Mumbai,Gift,2021,1,January
T04629,U039,2022-11-14,Expense,Entertainment,1659,UPI,Hyderabad,Netflix subscription,2022,11,November
T06839,U165,2021-07-18,Expense,Food,150,Bank Transfer,Chennai,Netflix subscription via app,2021,7,July
T01793,U132,2020-07-12,Expense,Travel,1091,Bank Transfer,Jaipur,Dinner at resto,2020,7,July
T08524,U030,2021-07-02,Income,Salary,48064,Bank Transfer,Bangalore,Grocery shopping,2021,7,July
T12487,U096,2022-09-16,Expense,Rent,117,UPI,Jaipur,Salary late,2022,9,September
T04303,U072,2022-08-30,Expense,Rent,256,Bank Transfer,Mumbai,Grocery shopping,2022,8,August
T02256,U134,2021-07-21,Expense,Food,567,Bank Transfer,Jaipur,Uber to office,2021,7,July
T03290,U157,2021-05-04,Expense,Food,144,Card,Hyderabad,Gift,2021,5,May
T07440,U090,2019-06-10,Expense,Food,539,Cash,Chennai,Doctor visit,2019,6,June
T10761,U030,2020-12-15,Income,Bonus,74630,Cash,Bangalore,Dinner at resto,2020,12,December
T10520,U130,2019-03-16,Expense,Food,633,UPI,Mumbai,Dinner at resto,2019,3,March
T14566,U146,2019-07-01,Expense,Rent,533,Card,Hyderabad,Paid electricity bill cash,2019,7,July
T02784,U042,2022-12-24,Expense,Food,3539,Bank Transfer,Chennai,Monthly rent,2022,12,December
T14657,U001,2021-11-19,Expense,Food,1421,Bank Transfer,Pune,N/A,2021,11,November
T09042,U043,2019-02-19,Expense,Health,2419,UPI,Ahmedabad,Grocery shopping,2019,2,February
T12791,U106,2022-06-18,Expense,Utilities,188,UPI,Ahmedabad,Monthly rent,2022,6,June
T00526,U008,2022-06-09,Expense,Utilities,906,Bank Transfer,Bangalore,Netflix subscription cash,2022,6,June
T07793,U025,2020-02-12,Expense,Food,603,Bank Transfer,Pune,Dinner at resto,2020,2,February
T02084,U108,2021-05-07,Expense,Entertainment,99,Bank Transfer,Ahmedabad,Gift,2021,5,May
T05408,U031,2021-11-10,Expense,Entertainment,778,Card,Kolkata,Gift via app,2021,11,November
T01991,U130,2022-10-17,Expense,Travel,101,Unknown,Chennai,Grocery shopping,2022,10,October
T07633,U040,2020-06-02,Expense,Food,5190,Card,Kolkata,Uber to office cash,2020,6,June
T08751,U007,2020-06-14,Expense,Travel,565,UPI,Delhi,Doctor visit,2020,6,June
T11941,U178,2020-09-23,Expense,Rent,2367,Card,Unknown,Salary via app,2020,9,September
T06643,U078,2022-02-17,Expense,Food,323,Cash,Delhi,Paid electricity bill late,2022,2,February
T02279,U180,2021-11-20,Expense,Entertainment,1662,Cash,Hyderabad,Netflix subscription,2021,11,November
T11143,U035,2020-08-25,Expense,Food,438,Card,Mumbai,Monthly rent,2020,8,August
T08212,U113,2019-07-05,Expense,Savings,406,Card,Pune,N/A,2019,7,July
T00468,U171,2021-07-14,Expense,Rent,2587,Cash,Kolkata,Gift late,2021,7,July
T05004,U174,2021-06-12,Expense,Entertainment,254,Bank Transfer,Hyderabad,N/A,2021,6,June
T03746,U181,2021-12-08,Expense,Travel,150,Bank Transfer,Delhi,N/A,2021,12,December
T01719,U035,2021-05-23,Income,Bonus,60017,Bank Transfer,Bangalore,Uber to office,2021,5,May
T01037,U121,2019-12-30,Expense,Utilities,2030,UPI,Pune,N/A,2019,12,December
T02379,U118,2021-11-20,Expense,Rent,279,Card,Pune,Salary,2021,11,November
T03218,U134,2020-04-03,Expense,Others,71,Card,Delhi,Uber to office,2020,4,April
T14332,U053,2021-10-27,Expense,Food,872,Cash,Chennai,Dinner at resto,2021,10,October
T09865,U019,2020-08-07,Expense,Others,509,Bank Transfer,Chennai,Gift,2020,8,August
T08927,U183,2022-01-11,Expense,Others,79,Bank Transfer,Lucknow,N/A,2022,1,January
T00948,U106,2022-07-02,Expense,Food,576,Cash,Mumbai,Paid electricity bill via app,2022,7,July
T14349,U163,2022-08-09,Expense,Entertainment,54,Cash,Chennai,Salary,2022,8,August
T07942,U035,2021-08-11,Expense,Food,221,Bank Transfer,Ahmedabad,Gift late,2021,8,August
T11564,U024,2022-10-08,Expense,Education,216,Card,Hyderabad,Uber to office,2022,10,October
T03448,U141,2020-03-28,Expense,Travel,447,UPI,Mumbai,Dinner at resto,2020,3,March
T09896,U115,2022-06-28,Expense,Education,492,Cash,Mumbai,Dinner at resto,2022,6,June
T05001,U105,2019-01-21,Expense,Others,496,Cash,Ahmedabad,Grocery shopping,2019,1,January
T14678,U114,2019-10-24,Expense,Entertainment,233,Cash,Mumbai,Monthly rent via app,2019,10,October
T14299,U136,2020-09-26,Expense,Travel,971,UPI,Bangalore,N/A,2020,9,September
T09404,U129,2020-01-06,Expense,Food,103,Bank Transfer,Ahmedabad,N/A,2020,1,January
T01524,U046,2020-09-01,Expense,Travel,134,Bank Transfer,Delhi,Monthly rent,2020,9,September
T11209,U015,2020-02-23,Expense,Travel,729,Cash,Bangalore,Netflix subscription late,2020,2,February
T07533,U013,2022-12-22,Expense,Food,956,UPI,Ahmedabad,Gift,2022,12,December
T05120,U172,2020-06-05,Expense,Education,168,Bank Transfer,Hyderabad,Paid electricity bill via app,2020,6,June
T03195,U168,2022-08-12,Expense,Food,78,Card,Delhi,Uber to office late,2022,8,August
T09850,U191,2020-07-05,Income,Bonus,62669,Bank Transfer,Pune,Paid electricity bill,2020,7,July
T03533,U128,2020-06-02,Income,Other Income,59946,UPI,Jaipur,gOJkVNnmO,2020,6,June
T01337,U017,2022-04-29,Income,Salary,70599,Bank Transfer,Hyderabad,Doctor visit,2022,4,April
T13822,U001,2022-09-19,Expense,Others,45,Bank Transfer,Hyderabad,N/A,2022,9,September
T11618,U041,2019-12-23,Expense,Rent,44,Card,Bangalore,Course fee via app,2019,12,December
T08831,U123,2019-09-16,Income,Salary,38055,Cash,Delhi,Paid electricity bill,2019,9,September
