transaction_id,user_id,date,transaction_type,category,amount,payment_mode,location,notes,year,month,month_name
T11500,U075,2024-06-16,Expense,Travel,3156,UPI,Bangalore,EMI payment,2024,6,June
T5427,U084,2024-02-09,Expense,Utilities,5245,Bank Transfer,Pune,Monthly rent payment,2024,2,February
T8391,U064,2022-12-30,Expense,Rent,6250,Card,Kolkata,Online course,2022,12,December
T6627,U087,2024-01-01,Expense,Utilities,2403,Cash,Unknown,Books,2024,1,January
T3308,U124,2021-08-27,Income,Freelance,54485,Bank Transfer,Hyderabad,N/A,2021,8,August
T1626,U145,2022-01-30,Expense,Unknown,3956,Bank Transfer,Kolkata,N/A,2022,1,January
T1515,U027,2024-07-12,Income,Salary,66538,Cash,Bangalore,N/A,2024,7,July
T12348,U076,2022-05-29,Expense,Food,2407,Bank Transfer,Hyderabad,Movie tickets,2022,5,May
T6797,U131,2022-02-08,Expense,Savings,4252,Bank Transfer,Ahmedabad,Shopping,2022,2,February
T0585,U038,2024-09-05,Expense,Entertainment,787,UPI,Unknown,Uber ride,2024,9,September
T1082,U098,2023-08-31,Expense,Rent,2581,Card,Pune,Fixed deposit,2023,8,August
T13313,U003,2024-03-26,Expense,Food,4739,Card,Kolkata,N/A,2024,3,March
T10513,U050,2024-04-05,Expense,Travel,3605,UPI,Delhi,Doctor consultation,2024,4,April
T10002,U063,2024-12-18,Expense,Others,9456,Cash,Delhi,N/A,2024,12,December
T6623,U078,2023-09-15,Expense,Education,503,Bank Transfer,Chennai,N/A,2023,9,September
T9204,U140,2023-10-20,Expense,Food,9391,Unknown,Hyderabad,Uber ride,2023,10,October
T11137,U090,2022-06-11,Expense,Entertainment,5791,UPI,Bangalore,N/A,2022,6,June
T13164,U117,2021-06-20,Expense,Utilities,7835,Cash,Delhi,Monthly rent payment,2021,6,June
T1385,U026,2022-09-27,Expense,Savings,604,UPI,Kolkata,N/A,2022,9,September
T3994,U130,2022-05-06,Expense,Utilities,8377,UPI,Delhi,ATM withdrawal,2022,5,May
T5044,U135,2022-01-16,Expense,Rent,3464,Cash,Pune,Fixed deposit,2022,1,January
T4712,U115,2024-01-30,Expense,Utilities,7134,Card,Hyderabad,Online course,2024,1,January
T3527,U082,2021-11-24,Expense,Travel,330,Bank Transfer,Chennai,Train ticket,2021,11,November
T8114,U121,2024-04-21,Income,Investment,58808,Card,Hyderabad,N/A,2024,4,April
T3494,U045,2022-07-05,Expense,Travel,4472,UPI,Delhi,N/A,2022,7,July
T13848,U123,2023-04-21,Expense,Food,2027,Bank Transfer,Pune,Gym membership,2023,4,April
T3312,U087,2021-08-14,Expense,Education,4867,Bank Transfer,Ahmedabad,ATM withdrawal,2021,8,August
T6635,U039,2021-02-25,Income,Freelance,72857,Cash,Jaipur,N/A,2021,2,February
T6475,U058,2022-04-28,Income,Bonus,53734,Bank Transfer,Unknown,Uber ride,2022,4,April
T11049,U013,2022-01-11,Income,Investment,71333,Bank Transfer,Chennai,N/A,2022,1,January
T8046,U033,2023-09-04,Expense,Rent,2581,Cash,Kolkata,N/A,2023,9,September
T8755,U118,2024-07-11,Expense,Food,645,UPI,Ahmedabad,N/A,2024,7,July
T2983,U098,2023-11-24,Expense,Rent,17314,UPI,Hyderabad,Fixed deposit,2023,11,November
T8579,U007,2022-11-20,Expense,Entertainment,2788,Bank Transfer,Chennai,Coffee,2022,11,November
T11584,U144,2022-10-03,Expense,Food,9164,Card,Jaipur,N/A,2022,10,October
T9828,U141,2022-02-02,Income,Salary,59269,Card,Pune,Doctor consultation,2022,2,February
T4797,U037,2024-03-09,Expense,Travel,7077,Bank Transfer,Ahmedabad,N/A,2024,3,March
T9972,U025,2023-02-26,Expense,Education,8254,Card,Pune,Fixed deposit,2023,2,February
T7143,U095,2024-02-02,Expense,Entertainment,1555,UPI,Jaipur,Electricity bill,2024,2,February
T6660,U112,2021-09-04,Expense,Food,2941,Bank Transfer,Kolkata,N/A,2021,9,September
T1142,U120,2024-09-24,Expense,Rent,37994,Card,Hyderabad,N/A,2024,9,September
T13868,U121,2022-01-16,Expense,Rent,49122,Card,Jaipur,Petrol,2022,1,January
T5480,U145,2024-08-16,Expense,Health,1761,Unknown,Ahmedabad,N/A,2024,8,August
T3464,U115,2022-03-25,Expense,Rent,10003,Card,Pune,Coffee,2022,3,March
T12467,U015,2021-01-11,Income,Bonus,20062,Bank Transfer,Bangalore,Lunch,2021,1,January
T13070,U057,2024-05-12,Expense,Entertainment,9986,Bank Transfer,Lucknow,Train ticket,2024,5,May
T7149,U024,2021-11-06,Expense,Food,7886,Bank Transfer,Ahmedabad,Internet bill,2021,11,November
T5246,U139,2024-12-18,Expense,Rent,6330,Card,Delhi,EMI payment,2024,12,December
T4033,U061,2022-06-07,Expense,Health,4109,Card,Ahmedabad,Electricity bill,2022,6,June
T9842,U014,2021-03-23,Expense,Entertainment,2491,Unknown,Bangalore,N/A,2021,3,March
T11401,U110,2024-09-28,Expense,Rent,37722,Bank Transfer,Kolkata,N/A,2024,9,September
T4763,U133,2022-08-20,Expense,Rent,4508,UPI,Mumbai,Internet bill,2022,8,August
T7660,U013,2022-05-03,Expense,Rent,9199,Bank Transfer,Lucknow,Doctor consultation,2022,5,May
T2864,U073,2021-01-29,Expense,Education,2704,Card,Jaipur,N/A,2021,1,January
T5538,U085,2023-05-06,Expense,Food,5560,Bank Transfer,Delhi,N/A,2023,5,May
T3062,U091,2022-10-25,Expense,Food,2080,UPI,Delhi,Coffee,2022,10,October
T9455,U145,2024-11-02,Expense,Food,1792,Card,Delhi,Internet bill,2024,11,November
T3622,U066,2021-03-25,Expense,Utilities,279,Cash,Ahmedabad,Monthly rent payment,2021,3,March
T7807,U015,2024-01-02,Income,Investment,22772,UPI,Jaipur,N/A,2024,1,January
T3415,U027,2024-02-05,Expense,Rent,37190,Bank Transfer,Chennai,Electricity bill,2024,2,February
T10329,U075,2023-08-06,Expense,Utilities,7919,Cash,Chennai,N/A,2023,8,August
T6196,U020,2022-01-21,Expense,Education,536,Bank Transfer,Lucknow,N/A,2022,1,January
T2048,U124,2022-07-13,Expense,Food,4876,Card,Jaipur,Medicine,2022,7,July
T13378,U012,2022-03-13,Income,Bonus,37131,Bank Transfer,Mumbai,Fixed deposit,2022,3,March
T11988,U013,2024-09-23,Expense,Food,442,UPI,Unknown,Electricity bill,2024,9,September
T9950,U080,2021-11-28,Expense,Utilities,3749,UPI,Kolkata,Uber ride,2021,11,November
T4640,U126,2024-04-25,Expense,Food,1316,UPI,Mumbai,Train ticket,2024,4,April
T7703,U017,2023-03-10,Expense,Utilities,877,UPI,Hyderabad,Shopping,2023,3,March
T10559,U023,2022-07-09,Expense,Unknown,820,Unknown,Lucknow,Fixed deposit,2022,7,July
T6077,U103,2023-07-25,Income,Others,25449,Card,Jaipur,Restaurant dinner,2023,7,July
T7607,U111,2024-10-06,Expense,Rent,7345,Unknown,Unknown,ATM withdrawal,2024,10,October
T9002,U062,2024-06-17,Income,Bonus,10326,UPI,Delhi,N/A,2024,6,June
T12568,U150,2022-02-18,Expense,Travel,5563,UPI,Hyderabad,Books,2022,2,February
T9818,U079,2024-05-25,Expense,Unknown,6372,UPI,Pune,N/A,2024,5,May
T11145,U126,2021-11-03,Income,Freelance,27223,Card,Delhi,EMI payment,2021,11,November
T5850,U052,2021-10-16,Expense,Rent,4522,Cash,Bangalore,Coffee,2021,10,October
T9577,U058,2021-01-27,Expense,Rent,3204,Cash,Lucknow,Uber ride,2021,1,January
T1496,U089,2023-08-19,Expense,Food,4235,Unknown,Kolkata,N/A,2023,8,August
T10705,U140,2023-12-22,Income,Others,54330,Card,Delhi,ATM withdrawal,2023,12,December
T6362,U139,2023-11-14,Expense,Food,220,Bank Transfer,Kolkata,Electricity bill,2023,11,November
T9970,U034,2023-01-07,Income,Salary,11603,Unknown,Kolkata,Petrol,2023,1,January
T4908,U028,2024-12-28,Income,Freelance,20421,Cash,Bangalore,N/A,2024,12,December
T5952,U060,2023-06-17,Expense,Rent,2970,Bank Transfer,Unknown,Grocery shopping,2023,6,June
T13262,U133,2024-05-11,Expense,Education,6357,UPI,Mumbai,N/A,2024,5,May
T1826,U140,2024-10-07,Expense,Food,3833,UPI,Unknown,Fixed deposit,2024,10,October
T9964,U083,2022-07-20,Expense,Rent,9525,Card,Delhi,Restaurant dinner,2022,7,July
T4322,U080,2022-03-13,Income,Investment,46178,UPI,Kolkata,N/A,2022,3,March
T0742,U047,2022-02-27,Expense,Travel,9960,UPI,Unknown,Grocery shopping,2022,2,February
T9197,U091,2024-08-17,Expense,Entertainment,9838,Card,Mumbai,N/A,2024,8,August
T2949,U073,2023-09-15,Expense,Education,7275,Cash,Pune,N/A,2023,9,September
T8339,U094,2024-04-07,Expense,Education,9891,Cash,Ahmedabad,Grocery shopping,2024,4,April
T1514,U104,2021-12-06,Expense,Rent,6362,Cash,Hyderabad,Uber ride,2021,12,December
T5312,U074,2024-08-01,Expense,Food,2115,Bank Transfer,Kolkata,Coffee,2024,8,August
T3823,U092,2021-10-31,Expense,Rent,49062,Bank Transfer,Jaipur,N/A,2021,10,October
T12390,U032,2021-09-10,Expense,Entertainment,4446,Card,Kolkata,Medicine,2021,9,September
T13702,U013,2024-06-02,Expense,Utilities,6822,Bank Transfer,Lucknow,Monthly rent payment,2024,6,June
T5645,U090,2023-03-16,Expense,Food,5058,Card,Unknown,Gym membership,2023,3,March
T4358,U108,2021-05-25,Income,Investment,58968,Cash,Delhi,Restaurant dinner,2021,5,May
T5417,U020,2023-10-19,Expense,Utilities,9480,UPI,Delhi,Doctor consultation,2023,10,October
T4217,U150,2022-10-17,Expense,Food,4012,Card,Kolkata,Monthly rent payment,2022,10,October
T4627,U127,2024-02-07,Expense,Food,4603,Card,Mumbai,Books,2024,2,February
T0137,U099,2023-11-02,Expense,Rent,1454,Cash,Kolkata,Petrol,2023,11,November
T3984,U097,2021-12-16,Expense,Entertainment,4331,Cash,Hyderabad,N/A,2021,12,December
T9431,U139,2022-08-20,Expense,Food,6007,Card,Jaipur,Movie tickets,2022,8,August
T2375,U125,2022-12-24,Expense,Others,9581,Bank Transfer,Delhi,Petrol,2022,12,December
T11684,U045,2023-02-23,Expense,Food,3690,Card,Pune,Internet bill,2023,2,February
T11968,U087,2024-10-21,Income,Investment,28908,Card,Kolkata,N/A,2024,10,October
T5052,U082,2022-04-03,Expense,Food,4040,Bank Transfer,Kolkata,Internet bill,2022,4,April
T1872,U042,2024-02-28,Expense,Food,111,Bank Transfer,Chennai,N/A,2024,2,February
T8248,U026,2021-09-27,Expense,Food,4037,UPI,Jaipur,Books,2021,9,September
T0035,U133,2021-06-25,Expense,Food,4070,Bank Transfer,Lucknow,N/A,2021,6,June
T1622,U102,2024-05-23,Expense,Entertainment,7656,UPI,Lucknow,N/A,2024,5,May
T10412,U037,2024-04-01,Income,Others,25678,Bank Transfer,Mumbai,Restaurant dinner,2024,4,April
T9308,U102,2022-01-16,Expense,Rent,9284,Cash,Kolkata,Grocery shopping,2022,1,January
T1382,U149,2021-10-05,Income,Bonus,24104,Card,Delhi,N/A,2021,10,October
T9608,U130,2022-04-17,Income,Others,21175,UPI,Bangalore,Gym membership,2022,4,April
T9226,U027,2024-11-13,Income,Others,25701,Bank Transfer,Chennai,N/A,2024,11,November
T9024,U113,2023-06-11,Expense,Utilities,907,UPI,Chennai,N/A,2023,6,June
T7037,U035,2023-04-27,Expense,Food,497,UPI,Chennai,N/A,2023,4,April
T1373,U135,2023-12-03,Expense,Rent,7453,Card,Delhi,Lunch,2023,12,December
T0070,U040,2024-09-04,Income,Others,68838,UPI,Delhi,N/A,2024,9,September
T1335,U102,2024-08-03,Income,Freelance,68176,Cash,Chennai,N/A,2024,8,August
T2191,U126,2021-03-20,Expense,Travel,6624,UPI,Lucknow,Movie tickets,2021,3,March
T8674,U099,2021-05-22,Expense,Entertainment,9602,UPI,Delhi,Coffee,2021,5,May
T5809,U086,2023-07-20,Expense,Rent,24848,UPI,Chennai,N/A,2023,7,July
T7692,U059,2024-06-13,Expense,Education,9314,Bank Transfer,Unknown,Movie tickets,2024,6,June
T2938,U043,2024-03-24,Expense,Savings,259,Bank Transfer,Hyderabad,Monthly rent payment,2024,3,March
T11846,U079,2021-05-13,Expense,Travel,8347,Cash,Bangalore,EMI payment,2021,5,May
T5753,U016,2024-07-10,Expense,Food,3644,UPI,Hyderabad,Lunch,2024,7,July
T6156,U007,2023-09-07,Expense,Food,1491,UPI,Mumbai,Lunch,2023,9,September
T2271,U139,2024-02-02,Expense,Rent,3753,UPI,Hyderabad,Medicine,2024,2,February
T1605,U143,2021-05-22,Expense,Travel,7640,UPI,Kolkata,Lunch,2021,5,May
T11040,U146,2024-11-26,Expense,Travel,9855,UPI,Delhi,Gym membership,2024,11,November
T5345,U023,2023-08-02,Expense,Entertainment,3692,Unknown,Mumbai,Doctor consultation,2023,8,August
T7973,U077,2023-10-06,Income,Others,10693,Bank Transfer,Ahmedabad,EMI payment,2023,10,October
T7577,U121,2024-10-23,Expense,Rent,8540,Cash,Lucknow,Medicine,2024,10,October
T5097,U101,2022-07-19,Expense,Entertainment,7319,Bank Transfer,Jaipur,Doctor consultation,2022,7,July
T7260,U115,2022-09-30,Expense,Travel,7921,Cash,Unknown,N/A,2022,9,September
T8429,U133,2024-09-23,Expense,Education,8251,Cash,Kolkata,Electricity bill,2024,9,September
T2249,U001,2024-12-23,Expense,Health,1122,UPI,Mumbai,N/A,2024,12,December
T4034,U130,2024-01-01,Income,Bonus,63932,Card,Mumbai,N/A,2024,1,January
T12792,U090,2021-06-18,Expense,Unknown,7710,UPI,Bangalore,Movie tickets,2021,6,June
T3844,U003,2022-07-14,Expense,Entertainment,5784,Card,Pune,Fixed deposit,2022,7,July
T7464,U104,2022-07-29,Income,Salary,29590,Cash,Jaipur,Movie tickets,2022,7,July
T3101,U140,2022-09-16,Expense,Food,4799,UPI,Bangalore,Movie tickets,2022,9,September
T6951,U012,2024-10-03,Expense,Rent,25493,Card,Ahmedabad,Petrol,2024,10,October
T7265,U017,2023-04-13,Expense,Food,2405,UPI,Bangalore,Doctor consultation,2023,4,April
T0365,U024,2021-09-08,Expense,Travel,3965,Card,Kolkata,Electricity bill,2021,9,September
T2954,U102,2023-06-02,Expense,Utilities,1697,Card,Chennai,N/A,2023,6,June
T7269,U019,2024-08-20,Expense,Entertainment,1233,Bank Transfer,Chennai,Electricity bill,2024,8,August
T7564,U128,2021-03-05,Expense,Food,2969,UPI,Lucknow,Lunch,2021,3,March
T10137,U065,2023-08-23,Expense,Travel,3063,Bank Transfer,Kolkata,N/A,2023,8,August
T4443,U117,2024-07-25,Expense,Education,3905,Bank Transfer,Hyderabad,N/A,2024,7,July
T4721,U036,2021-02-09,Expense,Utilities,749,Cash,Kolkata,Grocery shopping,2021,2,February
T8408,U054,2021-06-12,Expense,Education,7016,Cash,Ahmedabad,Fixed deposit,2021,6,June
T6250,U014,2022-07-25,Expense,Travel,2825,Bank Transfer,Jaipur,N/A,2022,7,July
T8816,U046,2024-06-23,Expense,Rent,4266,Card,Jaipur,Grocery shopping,2024,6,June
T7224,U102,2023-11-19,Expense,Food,512,Card,Hyderabad,Medicine,2023,11,November
T8362,U014,2022-08-13,Expense,Travel,1482,Bank Transfer,Mumbai,Grocery shopping,2022,8,August
T6908,U072,2024-07-20,Expense,Rent,6825,Bank Transfer,Unknown,N/A,2024,7,July
T9231,U120,2023-08-12,Expense,Entertainment,449,Bank Transfer,Pune,N/A,2023,8,August
T7410,U072,2021-01-05,Expense,Rent,9560,Cash,Lucknow,Shopping,2021,1,January
T7420,U012,2021-07-28,Expense,Food,3820,Cash,Bangalore,Internet bill,2021,7,July
T5659,U099,2022-08-06,Expense,Rent,25522,UPI,Chennai,Uber ride,2022,8,August
T5692,U080,2024-05-26,Expense,Rent,4225,UPI,Unknown,Medicine,2024,5,May
T10008,U098,2023-04-12,Expense,Utilities,179,Card,Lucknow,N/A,2023,4,April
T0482,U026,2022-04-01,Expense,Rent,5122,UPI,Lucknow,Movie tickets,2022,4,April
T7112,U131,2022-08-11,Expense,Entertainment,4988,Bank Transfer,Pune,N/A,2022,8,August
T8640,U018,2022-12-27,Expense,Food,4935,Bank Transfer,Hyderabad,N/A,2022,12,December
T6245,U012,2024-05-26,Expense,Health,2555,Card,Pune,Internet bill,2024,5,May
T8745,U119,2021-09-02,Expense,Health,7636,Cash,Chennai,Coffee,2021,9,September
T8956,U150,2023-12-10,Expense,Rent,2166,Cash,Bangalore,EMI payment,2023,12,December
T6931,U079,2022-01-29,Expense,Food,3633,Bank Transfer,Mumbai,Grocery shopping,2022,1,January
T8564,U011,2021-04-19,Expense,Utilities,4890,Cash,Kolkata,N/A,2021,4,April
T13658,U117,2024-02-19,Expense,Savings,7864,UPI,Pune,ATM withdrawal,2024,2,February
T6492,U078,2023-01-21,Income,Others,42712,UPI,Bangalore,Uber ride,2023,1,January
T11543,U090,2021-10-09,Expense,Others,9794,Bank Transfer,Lucknow,Internet bill,2021,10,October
T3804,U107,2024-07-02,Expense,Food,5884,Unknown,Delhi,ATM withdrawal,2024,7,July
T11246,U112,2023-11-05,Expense,Health,2464,UPI,Mumbai,Books,2023,11,November
T10567,U074,2024-07-12,Expense,Travel,9225,Card,Ahmedabad,Restaurant dinner,2024,7,July
T10321,U110,2021-11-29,Expense,Food,8156,Card,Bangalore,Gym membership,2021,11,November
T5814,U066,2021-01-10,Expense,Utilities,6392,UPI,Chennai,Medicine,2021,1,January
T10404,U136,2021-12-11,Income,Bonus,32753,Card,Delhi,Medicine,2021,12,December
T12995,U013,2021-12-30,Expense,Travel,6344,Card,Unknown,N/A,2021,12,December
T7849,U045,2021-05-08,Expense,Travel,3176,Cash,Kolkata,N/A,2021,5,May
T3573,U141,2022-12-06,Expense,Education,754,UPI,Hyderabad,Movie tickets,2022,12,December
T9724,U016,2023-11-30,Expense,Rent,7937,Bank Transfer,Jaipur,N/A,2023,11,November
T11895,U070,2022-05-27,Expense,Travel,760,Bank Transfer,Ahmedabad,N/A,2022,5,May
T9706,U106,2024-06-15,Expense,Entertainment,8181,Card,Chennai,Lunch,2024,6,June
T2431,U019,2021-02-13,Expense,Rent,2657,Cash,Delhi,Restaurant dinner,2021,2,February
T7647,U048,2022-10-30,Income,Bonus,30953,Bank Transfer,Kolkata,Train ticket,2022,10,October
T4177,U029,2024-10-29,Income,Investment,69768,Card,Chennai,Fixed deposit,2024,10,October
T3976,U097,2022-07-21,Expense,Food,7859,Cash,Lucknow,Internet bill,2022,7,July
T12996,U030,2022-01-24,Expense,Rent,2376,UPI,Mumbai,ATM withdrawal,2022,1,January
T9902,U112,2023-03-25,Expense,Food,8973,Card,Mumbai,Uber ride,2023,3,March
T2263,U148,2024-10-22,Expense,Food,3087,Card,Mumbai,Restaurant dinner,2024,10,October
T0256,U040,2021-08-08,Expense,Savings,7287,Card,Ahmedabad,N/A,2021,8,August
T5816,U008,2023-06-27,Expense,Rent,23603,Card,Ahmedabad,ATM withdrawal,2023,6,June
T13628,U063,2021-03-23,Expense,Entertainment,7405,Bank Transfer,Kolkata,N/A,2021,3,March
T12529,U130,2023-01-15,Expense,Education,1184,Cash,Lucknow,N/A,2023,1,January
T10424,U077,2021-05-24,Expense,Food,833,Cash,Kolkata,Coffee,2021,5,May
T12255,U091,2024-03-22,Expense,Food,881,Bank Transfer,Chennai,Electricity bill,2024,3,March
T7205,U104,2023-01-19,Expense,Savings,4898,Bank Transfer,Hyderabad,Books,2023,1,January
T9987,U091,2022-04-13,Expense,Travel,6644,Cash,Lucknow,Online course,2022,4,April
T12284,U060,2024-05-12,Income,Freelance,57072,UPI,Jaipur,N/A,2024,5,May
T11018,U085,2021-04-18,Income,Freelance,44598,Bank Transfer,Mumbai,Doctor consultation,2021,4,April
T9568,U044,2022-04-03,Expense,Rent,6641,Cash,Kolkata,Uber ride,2022,4,April
T9741,U062,2022-01-31,Expense,Education,5912,Cash,Kolkata,N/A,2022,1,January
T8687,U020,2024-10-19,Expense,Food,1260,Card,Jaipur,Gym membership,2024,10,October
T3435,U027,2021-10-07,Expense,Entertainment,343,Cash,Bangalore,N/A,2021,10,October
T10088,U104,2024-05-12,Expense,Rent,2683,Card,Bangalore,N/A,2024,5,May
T12936,U039,2024-04-01,Expense,Utilities,4081,Cash,Jaipur,ATM withdrawal,2024,4,April
T0040,U026,2022-03-02,Expense,Food,664,Bank Transfer,Unknown,ATM withdrawal,2022,3,March
T8483,U118,2022-09-22,Expense,Travel,783,Cash,Jaipur,Gym membership,2022,9,September
T3872,U107,2022-08-21,Expense,Rent,29112,Bank Transfer,Delhi,Gym membership,2022,8,August
T11445,U019,2022-02-02,Expense,Food,4797,Bank Transfer,Chennai,Online course,2022,2,February
T10422,U011,2023-08-12,Expense,Rent,2508,Card,Hyderabad,Movie tickets,2023,8,August
T11209,U139,2022-10-12,Expense,Rent,6464,UPI,Hyderabad,N/A,2022,10,October
T12190,U029,2021-03-30,Expense,Utilities,9423,Card,Mumbai,Train ticket,2021,3,March
T8338,U081,2023-09-30,Expense,Rent,6187,UPI,Hyderabad,EMI payment,2023,9,September
T11600,U143,2022-04-09,Expense,Rent,38889,UPI,Hyderabad,Fixed deposit,2022,4,April
T13506,U118,2023-07-16,Expense,Entertainment,790,Cash,Kolkata,N/A,2023,7,July
T9247,U046,2022-05-29,Expense,Health,167,Cash,Kolkata,Train ticket,2022,5,May
T8924,U066,2022-08-17,Expense,Rent,3218,UPI,Mumbai,N/A,2022,8,August
T12312,U016,2022-09-23,Expense,Food,301,Card,Delhi,Internet bill,2022,9,September
T12416,U033,2024-11-12,Expense,Education,5161,UPI,Kolkata,N/A,2024,11,November
T10842,U048,2021-04-26,Expense,Travel,6818,Card,Pune,Internet bill,2021,4,April
T3623,U117,2024-10-13,Expense,Travel,1240,Card,Jaipur,ATM withdrawal,2024,10,October
T10091,U107,2024-11-23,Expense,Rent,1689,Card,Unknown,Lunch,2024,11,November
T9570,U103,2022-08-10,Expense,Education,882,Bank Transfer,Unknown,Medicine,2022,8,August
T1563,U142,2023-09-04,Income,Investment,37592,Cash,Pune,Movie tickets,2023,9,September
T11588,U046,2021-12-24,Expense,Food,7995,Card,Ahmedabad,Medicine,2021,12,December
T8019,U079,2024-11-30,Income,Freelance,40518,Cash,Bangalore,Movie tickets,2024,11,November
T4278,U035,2024-05-02,Expense,Food,3675,Card,Bangalore,Electricity bill,2024,5,May
T2754,U107,2023-09-19,Expense,Rent,11161,Bank Transfer,Delhi,N/A,2023,9,September
T4381,U091,2024-03-21,Income,Others,75246,UPI,Bangalore,N/A,2024,3,March
T11258,U030,2022-10-18,Expense,Utilities,7236,Card,Jaipur,ATM withdrawal,2022,10,October
T9727,U070,2024-03-12,Expense,Food,2570,Bank Transfer,Chennai,Books,2024,3,March
T4947,U131,2022-06-11,Expense,Education,6108,Bank Transfer,Jaipur,ATM withdrawal,2022,6,June
T9670,U034,2022-11-06,Expense,Education,9328,Bank Transfer,Unknown,N/A,2022,11,November
T12320,U084,2024-07-02,Expense,Travel,3023,Cash,Hyderabad,Gym membership,2024,7,July
T0776,U128,2021-03-16,Expense,Food,6856,Unknown,Mumbai,Books,2021,3,March
T8445,U074,2024-08-12,Expense,Rent,7401,UPI,Hyderabad,Online course,2024,8,August
T3043,U099,2022-07-09,Expense,Savings,9356,Cash,Bangalore,N/A,2022,7,July
T7108,U023,2023-01-27,Expense,Entertainment,8631,UPI,Ahmedabad,EMI payment,2023,1,January
T9652,U012,2022-05-07,Expense,Food,7954,UPI,Kolkata,Books,2022,5,May
T2701,U079,2021-03-17,Expense,Entertainment,6530,UPI,Hyderabad,Grocery shopping,2021,3,March
T13879,U099,2023-09-18,Income,Investment,73973,Unknown,Mumbai,N/A,2023,9,September
T8288,U046,2024-05-23,Expense,Unknown,4142,Bank Transfer,Hyderabad,Books,2024,5,May
T11144,U009,2024-01-28,Income,Salary,45299,Card,Unknown,N/A,2024,1,January
T7739,U041,2023-07-23,Expense,Health,3002,Bank Transfer,Mumbai,Lunch,2023,7,July
T5745,U107,2021-03-08,Expense,Rent,16470,Cash,Delhi,Uber ride,2021,3,March
T4888,U106,2022-11-24,Expense,Food,4250,UPI,Mumbai,N/A,2022,11,November
T7389,U092,2023-07-12,Income,Bonus,18838,UPI,Kolkata,N/A,2023,7,July
T12050,U072,2024-11-06,Expense,Education,6177,Bank Transfer,Pune,Restaurant dinner,2024,11,November
T0271,U006,2024-01-07,Expense,Food,2415,Cash,Kolkata,Medicine,2024,1,January
T3543,U041,2021-10-03,Income,Salary,18526,Cash,Pune,N/A,2021,10,October
T10904,U138,2024-09-03,Expense,Food,5401,UPI,Lucknow,Shopping,2024,9,September
T2115,U054,2023-03-06,Expense,Entertainment,6311,Card,Delhi,N/A,2023,3,March
T2123,U109,2021-03-04,Expense,Others,2227,Bank Transfer,Bangalore,ATM withdrawal,2021,3,March
T2925,U040,2022-02-14,Expense,Utilities,4950,Bank Transfer,Unknown,N/A,2022,2,February
T7657,U043,2022-01-03,Income,Freelance,456937,Card,Pune,N/A,2022,1,January
T13973,U006,2022-04-08,Expense,Education,5481,Unknown,Lucknow,N/A,2022,4,April
T7378,U107,2023-08-30,Expense,Utilities,133,Cash,Mumbai,Uber ride,2023,8,August
T1529,U093,2021-01-03,Expense,Food,4830,Card,Lucknow,N/A,2021,1,January
T8020,U129,2021-01-03,Expense,Travel,3534,Bank Transfer,Ahmedabad,Petrol,2021,1,January
T3375,U036,2023-03-30,Expense,Savings,5453,Bank Transfer,Kolkata,Electricity bill,2023,3,March
T11238,U044,2024-06-24,Expense,Rent,1701,Bank Transfer,Jaipur,Doctor consultation,2024,6,June
T7967,U085,2021-12-27,Expense,Unknown,1975,Bank Transfer,Unknown,Electricity bill,2021,12,December
T7494,U038,2021-07-10,Expense,Travel,6065,Bank Transfer,Lucknow,N/A,2021,7,July
T2770,U001,2024-02-11,Income,Salary,49068,Cash,Mumbai,Lunch,2024,2,February
T5501,U127,2024-04-26,Expense,Rent,8519,Card,Unknown,Electricity bill,2024,4,April
T1190,U011,2021-08-29,Expense,Rent,1392,Bank Transfer,Hyderabad,Lunch,2021,8,August
T7572,U118,2023-02-11,Expense,Education,1917,UPI,Hyderabad,Monthly rent payment,2023,2,February
T10349,U148,2022-01-02,Expense,Entertainment,5387,Bank Transfer,Unknown,EMI payment,2022,1,January
T2176,U072,2024-11-10,Expense,Food,8768,UPI,Unknown,N/A,2024,11,November
T0745,U145,2024-11-17,Expense,Utilities,7185,Cash,Kolkata,ATM withdrawal,2024,11,November
T0275,U147,2022-10-02,Expense,Entertainment,9619,UPI,Bangalore,Petrol,2022,10,October
T4106,U026,2024-02-05,Income,Salary,13819,Card,Lucknow,N/A,2024,2,February
T2769,U132,2023-07-31,Expense,Rent,8812,Cash,Mumbai,Coffee,2023,7,July
T12791,U150,2023-02-25,Expense,Travel,8070,Bank Transfer,Pune,Uber ride,2023,2,February
T13509,U009,2022-09-13,Income,Others,13243,Bank Transfer,Pune,Doctor consultation,2022,9,September
T8256,U062,2024-01-06,Expense,Food,2417,Bank Transfer,Kolkata,Doctor consultation,2024,1,January
T7008,U128,2023-04-29,Expense,Rent,42939,Cash,Mumbai,N/A,2023,4,April
T0484,U095,2022-05-26,Expense,Rent,7778,Card,Delhi,EMI payment,2022,5,May
T13583,U043,2021-02-09,Expense,Health,2707,Bank Transfer,Hyderabad,Movie tickets,2021,2,February
T4687,U135,2021-04-01,Expense,Food,4632,Bank Transfer,Pune,ATM withdrawal,2021,4,April
T8337,U113,2023-11-08,Expense,Rent,678,UPI,Mumbai,Grocery shopping,2023,11,November
T13560,U096,2022-01-30,Expense,Food,3518,Cash,Hyderabad,Monthly rent payment,2022,1,January
